alcaldia_id,tiempo_id,delito_subtipo_id,fuente_datos_id,total_delitos,registros_con_coordenadas,latitud_promedio,longitud_promedio
8,200012,7,3,1,1,19.3841345196644,-99.1111541574288
9,200012,7,3,1,1,19.3005279082,-99.0798828383
2,200101,7,3,1,0,\N,\N
1,200101,7,3,1,1,19.4585654664665,-99.1632258988216
1,200101,2,3,1,1,19.46937,-99.17297
3,200101,7,3,2,2,19.368128838884047,-99.1473823072374
4,200101,7,3,3,3,19.3272821695496,-99.12151617999392
5,200101,7,3,1,1,19.3316087558407,-99.3255449401705
5,200101,6,3,1,1,19.34042,-99.31079
6,200101,7,3,1,1,19.4273888597686,-99.1270747401428
7,200101,7,3,2,2,19.54730226373565,-99.14092944403556
8,200101,7,3,2,2,19.39735659440445,-99.0993770498851
9,200101,7,3,4,3,19.345836666666667,-99.10359333333334
10,200101,7,3,1,1,19.3136160273139,-99.2448496203873
11,200101,7,3,1,1,19.45393,-99.18891
13,200101,7,3,2,2,19.2342695173,-98.9869927854
14,200101,7,3,1,1,19.2784576243196,-99.1604235729082
15,200101,7,3,2,2,19.422635,-99.10747
2,200102,7,3,4,3,19.337879780277262,-99.1987725840852
1,200102,7,3,1,1,19.46687,-99.18656
1,200102,1,3,1,1,19.47511,-99.1488
1,200102,4,3,1,1,19.51165,-99.2076
3,200102,7,3,1,1,19.37688,-99.14422
4,200102,7,3,1,1,19.30552,-99.18708
6,200102,7,3,2,1,19.4260802719257,-99.1466315512948
7,200102,7,3,1,1,19.5572726627,-99.1351053825
8,200102,7,3,1,1,19.3854,-99.11714
9,200102,7,3,3,3,19.342055998316837,-99.05076854917668
9,200102,1,3,1,1,19.36959,-99.02621
11,200102,7,3,1,0,\N,\N
16,200102,7,3,2,2,19.283457147117048,-99.1078169718387
1,200103,1,3,1,1,19.47424,-99.19376
3,200103,7,3,3,3,19.3884682456073,-99.14771147737322
5,200103,7,3,1,1,19.3821787298334,-99.2590633699999
6,200103,7,3,3,3,19.4286349180919,-99.14050072347142
6,200103,1,3,1,1,19.44533,-99.13925
7,200103,7,3,2,2,19.484567049982356,-99.1027370050223
9,200103,7,3,3,3,19.333741537751035,-99.0627456421641
9,200103,1,3,1,1,19.36427,-99.0946
10,200103,7,3,1,1,19.3186909781451,-99.2528293164482
11,200103,7,3,1,1,19.442059594453,-99.1691500765353
12,200103,7,3,1,1,19.21055,-98.97269
13,200103,3,3,1,1,19.29171,-99.03727
1,200104,7,3,1,0,\N,\N
3,200104,7,3,1,1,19.36556,-99.13849
4,200104,7,3,2,2,19.338265,-99.160385
6,200104,7,3,6,4,19.429967095087697,-99.15257240418369
7,200104,7,3,1,1,19.47947,-99.09873
7,200104,3,3,1,1,19.48071,-99.11574
9,200104,7,3,2,1,19.3340750185715,-99.0716630695772
11,200104,7,3,1,1,19.39963,-99.18213
15,200104,7,3,1,1,19.4423034605301,-99.1198518845025
2,200105,7,3,1,1,19.3483782287681,-99.2254825870195
4,200105,7,3,1,1,19.3410947036337,-99.1152096803994
5,200105,7,3,1,1,19.34977,-99.25967
6,200105,7,3,4,4,19.42406456750017,-99.15189164342377
7,200105,7,3,2,2,19.4859160053796,-99.09584096937964
8,200105,7,3,1,1,19.39594,-99.07857
8,200105,1,3,1,1,19.3834,-99.12664
9,200105,7,3,3,1,19.34328,-98.98954
10,200105,7,3,1,1,19.30932,-99.25027
13,200105,7,3,1,1,19.2455383498336,-98.99789661
2,200106,7,3,2,2,19.34482706495755,-99.22177295713604
2,200106,1,3,1,1,19.3886,-99.2155
1,200106,7,3,1,1,19.4957176557,-99.1867743505
3,200106,7,3,1,1,19.39645,-99.18114
6,200106,7,3,4,4,19.42648983099885,-99.1509450789077
6,200106,1,3,1,1,19.45474,-99.13847
7,200106,7,3,3,1,19.55912,-99.14687
7,200106,1,3,1,1,19.46842,-99.09951
9,200106,7,3,2,2,19.3502,-99.081975
10,200106,7,3,1,1,19.2995637606518,-99.2441213653707
11,200106,7,3,1,1,19.4297007723839,-99.1786204900773
13,200106,7,3,1,1,19.3091943528645,-98.9666598207132
15,200106,1,3,1,1,19.45636,-99.12235
16,200106,7,3,1,1,19.23531,-99.09775
1,200107,7,3,1,1,19.46929,-99.14871
4,200107,7,3,4,4,19.3448796878163,-99.13982098429608
6,200107,7,3,3,2,19.427755,-99.145425
6,200107,2,3,1,1,19.43584,-99.16963
7,200107,7,3,1,1,19.5569342525511,-99.1323332961979
8,200107,7,3,1,0,\N,\N
9,200107,7,3,2,2,19.34949,-99.078905
14,200107,7,3,1,1,19.24489,-99.18602
15,200107,7,3,3,3,19.4312367444222,-99.10363748351196
16,200107,7,3,1,1,19.24507,-99.11666
16,200107,1,3,1,1,19.26392,-99.10537
2,200108,7,3,1,1,19.35305,-99.2172
4,200108,7,3,1,1,19.33635,-99.11855
6,200108,7,3,3,2,19.4333189680024,-99.1452717065126
7,200108,7,3,1,1,19.4693360279522,-99.1077997542486
8,200108,7,3,1,1,19.3885830096,-99.0756806921
9,200108,7,3,4,3,19.3413533371722,-99.03707668121244
9,200108,1,3,1,1,19.37329,-99.01773
11,200108,7,3,2,2,19.4433279750501,-99.20100848985147
15,200108,7,3,1,1,19.4382119636026,-99.0929856420189
15,200108,1,3,1,1,19.43082,-99.1245
2,200109,7,3,1,1,19.35291,-99.19614
2,200109,4,3,1,1,19.36391,-99.26085
1,200109,7,3,1,1,19.5076463911278,-99.2022484932337
1,200109,1,3,1,1,19.46038,-99.1679
3,200109,7,3,1,1,19.37828,-99.13954
4,200109,7,3,1,1,19.3299,-99.12843
6,200109,7,3,6,5,19.4226830820322,-99.14908522616732
7,200109,7,3,1,1,19.4653974271,-99.1410168662
9,200109,7,3,4,4,19.34565970562177,-99.02385389498303
14,200109,7,3,3,3,19.29875302223333,-99.1571042323
14,200109,2,3,1,1,19.29675,-99.22987
15,200109,7,3,1,1,19.45153,-99.10872
3,200110,6,3,1,1,19.3579,-99.15121
4,200110,7,3,3,3,19.314250880112105,-99.14362417040776
6,200110,7,3,4,4,19.4244375,-99.147765
6,200110,5,3,1,1,19.43018,-99.14823
7,200110,7,3,1,1,19.4803803798337,-99.1019166999999
8,200110,7,3,1,1,19.39854,-99.06293
9,200110,7,3,1,1,19.374903795859,-99.0376748108451
2,200111,7,3,2,2,19.38377540345475,-99.2230563053773
2,200111,1,3,1,1,19.39858,-99.20034
1,200111,7,3,1,1,19.48448,-99.18507
4,200111,7,3,1,1,19.3521263446331,-99.145328649905
6,200111,7,3,6,5,19.427135896240664,-99.14439455428196
7,200111,7,3,1,1,19.49092,-99.06729
9,200111,7,3,3,3,19.328126695669667,-99.0551741456801
9,200111,1,3,1,1,19.34291,-98.98263
10,200111,7,3,1,1,19.32198,-99.24651
11,200111,7,3,1,1,19.44233,-99.21898
11,200111,1,3,1,1,19.43312,-99.18282
13,200111,7,3,2,2,19.270785,-99.003825
15,200111,7,3,2,2,19.42764200376785,-99.1066152168163
16,200111,7,3,2,2,19.25507882771245,-99.0521785619586
2,200112,7,3,2,2,19.376475,-99.20806
2,200112,1,3,1,1,19.33255,-99.24535
3,200112,7,3,2,2,19.377925,-99.180785
4,200112,7,3,3,3,19.327086666666663,-99.14306666666666
4,200112,2,3,1,1,19.31502,-99.16182
4,200112,1,3,1,1,19.34535,-99.137
5,200112,7,3,1,1,19.31465,-99.33825
6,200112,7,3,3,3,19.418203519108268,-99.1496078599518
6,200112,1,3,1,1,19.43235,-99.13772
7,200112,7,3,1,1,19.48224,-99.09739
7,200112,1,3,1,1,19.46197,-99.11285
7,200112,4,3,1,1,19.46464,-99.12636
9,200112,7,3,3,3,19.35949429645073,-99.04327800324552
9,200112,2,3,1,1,19.34326,-99.04094
9,200112,4,3,2,2,19.35537,-99.08958
11,200112,7,3,2,2,19.443335,-99.191105
13,200112,1,3,1,1,19.28857,-99.04372
14,200112,7,3,2,2,19.28451155105375,-99.1670890247382
16,200112,7,3,1,1,19.2497500997585,-99.0376614256392
2,200201,7,3,1,0,\N,\N
2,200201,2,3,1,1,19.35446,-99.23565
1,200201,7,3,1,1,19.4694673274,-99.1631089092
4,200201,7,3,2,2,19.33158146168725,-99.14950330354684
5,200201,7,3,1,1,19.3414429532588,-99.3139979045614
6,200201,7,3,8,3,19.4274050895681,-99.150748550273
6,200201,1,3,1,1,19.43355,-99.14119
7,200201,7,3,2,2,19.472203590008,-99.0942017993201
8,200201,7,3,1,1,19.38965,-99.07781
9,200201,7,3,3,2,19.33297443714865,-99.0578493484915
10,200201,7,3,1,1,19.3024564141459,-99.257016341538
11,200201,7,3,1,1,19.40272,-99.19912
13,200201,7,3,1,1,19.27442,-99.00084
13,200201,4,3,1,1,19.22833,-98.99383
14,200201,7,3,2,2,19.255375414917047,-99.16127995999994
15,200201,7,3,1,1,19.4122,-99.10452
16,200201,7,3,1,1,19.2539,-99.09997
16,200201,1,3,1,1,19.26091,-99.02106
2,200202,7,3,3,3,19.36803666666667,-99.20587666666668
2,200202,2,3,1,1,19.3727354088693,-99.199255389718
1,200202,7,3,1,1,19.48416,-99.18378
1,200202,1,3,1,1,19.48888,-99.1983
3,200202,7,3,1,1,19.3875175598334,-99.1746810099999
3,200202,2,3,1,1,19.36894,-99.16578
4,200202,7,3,3,2,19.31080933525345,-99.17098521657444
6,200202,7,3,3,2,19.42805,-99.14714
6,200202,2,3,1,1,19.4304917355461,-99.1387910395551
7,200202,7,3,2,2,19.47848,-99.133505
8,200202,7,3,1,1,19.38822,-99.11204
9,200202,7,3,5,5,19.334094737318,-99.07381748337346
11,200202,7,3,1,1,19.4023964993534,-99.2053747795773
12,200202,1,3,1,1,19.20065,-99.05133
13,200202,7,3,1,1,19.29966,-99.01985
14,200202,7,3,2,2,19.262371205787552,-99.23432250559264
2,200203,7,3,2,2,19.34289844424,-99.25394727437649
3,200203,7,3,2,2,19.3826242547505,-99.17318323642084
3,200203,6,3,1,1,19.36682,-99.16712
4,200203,7,3,3,3,19.3162609980906,-99.14170727475624
4,200203,1,3,1,1,19.3282486798342,-99.1558406799999
5,200203,7,3,1,1,19.3721989398379,-99.2899180428401
6,200203,7,3,2,2,19.4301488046088,-99.1544638700355
7,200203,7,3,3,3,19.50453344175023,-99.10360697316791
9,200203,7,3,5,5,19.34034848199525,-99.07401196467778
10,200203,7,3,1,1,19.3184383387475,-99.222122353287
11,200203,7,3,1,1,19.4502965498337,-99.1945548399999
11,200203,1,3,1,1,19.43837,-99.19212
13,200203,7,3,1,1,19.2486113468181,-98.9965536529194
14,200203,7,3,2,2,19.26479,-99.21095
16,200203,7,3,1,1,19.2619921215308,-99.1037103810425
2,200204,7,3,2,2,19.3624734188029,-99.19088054502694
2,200204,2,3,1,1,19.35467,-99.18477
1,200204,7,3,2,2,19.48267,-99.18219
3,200204,7,3,1,1,19.4016931668481,-99.1520087400314
3,200204,5,3,1,1,19.361482043486,-99.1493797300017
4,200204,2,3,1,1,19.33167,-99.16902
4,200204,4,3,1,1,19.3245623556101,-99.1536911601625
6,200204,7,3,5,5,19.43729488233246,-99.14447894751665
6,200204,2,3,1,1,19.4062372196396,-99.1597947504591
6,200204,1,3,1,1,19.44395,-99.13846
7,200204,7,3,2,2,19.5129795299166,-99.11647411999996
8,200204,7,3,1,1,19.3963216135179,-99.0785452699256
9,200204,7,3,2,2,19.36431931444625,-99.0431590611462
13,200204,7,3,1,1,19.28748,-99.05139
13,200204,5,3,1,1,19.27905,-99.00495
14,200204,7,3,2,1,19.2830228365207,-99.2187075651336
14,200204,2,3,1,1,19.28864,-99.16549
15,200204,7,3,1,1,19.42093,-99.11575
2,200205,7,3,2,1,19.3583226049086,-99.2465028324248
1,200205,7,3,2,2,19.4812020460605,-99.1721181435951
1,200205,2,3,1,1,19.46873,-99.15943
3,200205,7,3,1,1,19.38541,-99.14179
3,200205,2,3,1,1,19.3667870198338,-99.1671435499999
4,200205,7,3,1,1,19.3263620792989,-99.1198258095907
4,200205,5,3,1,1,19.30915,-99.13797
5,200205,1,3,1,1,19.3760386598333,-99.2849499699999
6,200205,7,3,5,3,19.42561893339757,-99.1566742310435
7,200205,7,3,1,1,19.5567739030976,-99.1262017314115
7,200205,2,3,1,1,19.50696,-99.14553
8,200205,7,3,2,2,19.4124397254106,-99.0629243162573
8,200205,1,3,1,1,19.39704,-99.11017
9,200205,7,3,4,4,19.338695625440952,-99.0253402776183
9,200205,2,3,1,1,19.3988347121308,-99.0567889795344
11,200205,7,3,1,1,19.3975695097621,-99.2288927674404
11,200205,1,3,1,1,19.40003,-99.18882
12,200205,7,3,1,1,19.1901479786,-99.0271755316
13,200205,7,3,2,2,19.2925914306496,-98.98302357101775
2,200206,7,3,2,2,19.390699233596106,-99.21512362592571
1,200206,7,3,1,1,19.5046730658371,-99.1831210298621
5,200206,7,3,1,1,19.3569319298336,-99.2993809299998
6,200206,7,3,7,7,19.42344822137424,-99.15068408642756
7,200206,7,3,2,2,19.4863263391157,-99.11326841325317
8,200206,7,3,1,1,19.40284,-99.09792
8,200206,4,3,1,1,19.39736,-99.07302
9,200206,7,3,3,3,19.375960247266665,-99.04222735086668
11,200206,7,3,1,1,19.43859,-99.17072
13,200206,7,3,1,1,19.2800236098335,-99.05877102
15,200206,7,3,3,3,19.4145458313179,-99.12193670256964
2,200207,7,3,3,3,19.373555849097706,-99.22249970831687
3,200207,7,3,2,2,19.39002,-99.15571
4,200207,3,3,1,1,19.31319,-99.1639
5,200207,7,3,1,0,\N,\N
6,200207,7,3,5,3,19.428760041986838,-99.14072256034046
6,200207,4,3,1,1,19.4547616898337,-99.1383622899999
9,200207,7,3,2,2,19.3523800612301,-99.0473251101166
11,200207,7,3,1,1,19.40502,-99.23947
13,200207,7,3,2,2,19.288747269916747,-99.041310045
14,200207,7,3,1,1,19.2825837744,-99.2248254134
15,200207,7,3,1,1,19.41281,-99.09632
16,200207,7,3,3,2,19.26966724382885,-99.10309886993986
2,200208,7,3,1,1,19.3325556554836,-99.2077644461975
1,200208,7,3,1,1,19.4754521011796,-99.1522872395535
6,200208,7,3,7,7,19.42372524578977,-99.15264165812115
6,200208,1,3,1,1,19.43689,-99.1562
6,200208,6,3,2,2,19.43624,-99.16635
8,200208,7,3,2,2,19.4042563708484,-99.0659853936032
9,200208,7,3,3,3,19.3211498598917,-99.0777641568143
11,200208,7,3,3,3,19.451319907933332,-99.2011302313
15,200208,7,3,1,1,19.4505483741808,-99.1163907901656
16,200208,7,3,1,1,19.2642414520893,-99.1036360846964
2,200209,7,3,3,3,19.360653213833803,-99.2026701674813
2,200209,4,3,1,1,19.37312,-99.19945
1,200209,7,3,1,1,19.4745095264882,-99.1953365673414
4,200209,7,3,1,1,19.3256714898341,-99.1361705099999
6,200209,7,3,3,1,19.42137,-99.14989
7,200209,7,3,1,1,19.47996,-99.11583
8,200209,7,3,1,1,19.393478175,-99.0737955991
9,200209,7,3,3,3,19.337627012839437,-99.04048223673637
10,200209,7,3,1,1,19.3169949007323,-99.2338715770026
11,200209,7,3,2,2,19.418064733809203,-99.18571688719156
13,200209,7,3,1,1,19.2915023814819,-99.0366598475352
15,200209,7,3,1,1,19.4343303398473,-99.0992303804409
3,200210,7,3,2,2,19.36794049869905,-99.18665985484824
4,200210,7,3,3,3,19.31023915300773,-99.16174160964056
5,200210,7,3,2,2,19.35944,-99.292065
6,200210,7,3,4,3,19.4203955067784,-99.14324349355694
7,200210,7,3,2,2,19.5016274358,-99.1263211873
9,200210,7,3,3,3,19.33096865483277,-99.0550355866121
11,200210,7,3,1,1,19.4557198427343,-99.1946407501891
14,200210,7,3,4,3,19.2902125259837,-99.17632299682477
15,200210,7,3,1,1,19.4361321836556,-99.103236789593
1,200211,7,3,1,1,19.4685765897863,-99.1592823679975
3,200211,7,3,1,1,19.3926310092245,-99.1456134600975
4,200211,7,3,2,2,19.328635,-99.13642
6,200211,7,3,2,1,19.4249009276809,-99.1452370596496
7,200211,7,3,2,2,19.4879113116794,-99.11502700766675
8,200211,7,3,2,2,19.3976524976018,-99.10856987359448
9,200211,7,3,6,6,19.345173993014612,-99.07583741622354
9,200211,3,3,1,1,19.3023848670186,-99.0702645099331
14,200211,7,3,1,1,19.2165840765,-99.1824657138
2,200212,7,3,1,1,19.3762137705,-99.2184777767
2,200212,2,3,1,1,19.35522,-99.17476
1,200212,7,3,1,1,19.48665,-99.2006
3,200212,7,3,1,1,19.35878,-99.16781
3,200212,2,3,1,1,19.3689366124062,-99.165794309899
4,200212,7,3,3,3,19.333035978946967,-99.17524532672196
4,200212,2,3,1,1,19.302906512315623,-99.17243711972044
4,200212,1,3,1,1,19.3284539910849,-99.1117992998698
5,200212,7,3,1,1,19.3570916496263,-99.2962958746703
6,200212,7,3,11,10,19.425277255929423,-99.1451754207212
6,200212,2,3,1,1,19.41024,-99.13631
7,200212,7,3,5,5,19.47408540807556,-99.10146507296824
9,200212,7,3,3,3,19.32786797579497,-99.0675275510058
9,200212,1,3,1,1,19.3361374338658,-99.109009020434
11,200212,7,3,1,0,\N,\N
13,200212,7,3,1,1,19.3006359092077,-99.0625833602705
14,200212,7,3,2,2,19.252265432732,-99.1779983220988
15,200212,7,3,1,1,19.4435791392,-99.099977709
15,200212,1,3,1,1,19.42807,-99.12307
15,200212,6,3,1,1,19.45804,-99.12166
16,200212,1,3,1,1,19.2588581100539,-99.1052966099606
1,200301,7,3,3,3,19.47724805548213,-99.18151466658072
3,200301,7,3,1,1,19.38039,-99.14769
4,200301,7,3,1,1,19.3004763181,-99.1050697561
5,200301,7,3,1,1,19.3536637104911,-99.3015499037218
6,200301,7,3,9,5,19.43543390311096,-99.14940771280769
7,200301,7,3,3,3,19.482619836089366,-99.1228995445059
7,200301,1,3,1,1,19.4854042168452,-99.1046740103271
9,200301,7,3,2,2,19.3532094911112,-99.03858052225677
10,200301,7,3,1,1,19.3159868124965,-99.2571103727461
11,200301,7,3,1,1,19.42231,-99.22617
13,200301,7,3,2,1,19.3127537709733,-99.0472362895813
14,200301,7,3,1,1,19.2775548649,-99.1710756117
15,200301,7,3,1,1,19.4500866398335,-99.1148610399999
6,200302,7,3,6,4,19.4221406689242,-99.15406289436352
6,200302,2,3,1,1,19.4325450900577,-99.1479856997397
7,200302,7,3,1,1,19.4709169232772,-99.1220058792578
9,200302,7,3,3,3,19.349944269599565,-99.05339802759336
9,200302,1,3,1,1,19.3468134030821,-99.0426438999271
11,200302,7,3,1,1,19.4325008494874,-99.1862893595299
13,200302,7,3,1,1,19.30766,-99.05231
6,200303,7,3,6,3,19.43297,-99.15697666666668
7,200303,7,3,1,1,19.5058007327086,-99.0983171296068
8,200303,7,3,1,1,19.3904789813027,-99.1152854517928
9,200303,7,3,1,1,19.3690120695127,-99.1044948343347
13,200303,7,3,1,1,19.295169256,-99.0340215144
15,200303,7,3,1,1,19.45184,-99.1212
16,200303,7,3,1,1,19.2520947554686,-99.1187934643378
2,200304,7,3,1,1,19.32288,-99.20201
3,200304,7,3,2,2,19.39917187625,-99.16211925235
4,200304,7,3,2,2,19.3281053737,-99.14340747605
6,200304,7,3,8,8,19.428034796074535,-99.1439169806652
7,200304,7,3,1,1,19.5385571770932,-99.1485164599429
9,200304,7,3,4,3,19.35739150970493,-99.04893398310726
13,200304,7,3,1,1,19.2936697021947,-99.0518429324485
2,200305,7,3,2,2,19.3583854425,-99.2394094684
4,200305,7,3,1,1,19.31467,-99.1008
6,200305,7,3,7,5,19.43564,-99.144768
7,200305,7,3,2,2,19.4741520153463,-99.1020403269726
8,200305,7,3,1,1,19.41123,-99.0662
9,200305,7,3,3,2,19.35778371884445,-99.08352589199244
14,200305,7,3,1,1,19.29559,-99.14977
16,200305,7,3,1,1,19.2378642818,-99.0952324935
1,200306,7,3,1,1,19.4768478629,-99.2076854859
6,200306,7,3,3,1,19.43454,-99.1427
7,200306,7,3,2,2,19.477755,-99.09795
9,200306,7,3,3,2,19.36562867141368,-99.08567452981616
13,200306,7,3,1,1,19.29139,-99.05921
14,200306,7,3,1,1,19.3015896042796,-99.2096424933467
2,200307,7,3,1,1,19.38147,-99.20475
1,200307,7,3,1,1,19.4791094460988,-99.1788244482079
5,200307,7,3,1,1,19.35931,-99.27079
6,200307,7,3,2,2,19.43005,-99.14529
8,200307,7,3,1,1,19.40688,-99.07169
9,200307,7,3,1,0,\N,\N
16,200307,7,3,2,2,19.25965,-99.10576
2,200308,7,3,1,1,19.3642322921226,-99.2407067737775
3,200308,7,3,1,1,19.3857816157971,-99.1627605997854
4,200308,2,3,1,1,19.3463096170946,-99.1788458504023
6,200308,7,3,6,3,19.42477296661127,-99.15011373666664
7,200308,7,3,2,2,19.4821402587413,-99.0886903246957
7,200308,2,3,1,1,19.484989153787,-99.0959662199624
9,200308,7,3,1,1,19.3660434860586,-99.1148231040607
11,200308,7,3,1,1,19.45671,-99.1706
14,200308,7,3,3,2,19.266785,-99.157755
15,200308,7,3,1,1,19.4378616581,-99.1138682716
2,200309,7,3,1,1,19.38757,-99.20321
3,200309,7,3,2,2,19.38261,-99.17155
6,200309,7,3,9,8,19.427459998357325,-99.14832544801143
7,200309,7,3,1,1,19.56467,-99.12871
9,200309,7,3,1,1,19.3196558941541,-99.0681687151315
11,200309,7,3,1,1,19.39944,-99.24455
16,200309,7,3,1,1,19.234232209834,-99.1271864799999
3,200310,7,3,1,1,19.36928,-99.15
4,200310,7,3,2,1,19.3289,-99.12065
5,200310,7,3,1,1,19.36513,-99.2871
6,200310,7,3,3,3,19.420718491971,-99.14898236975957
7,200310,7,3,1,1,19.5234725312724,-99.1441558011531
9,200310,7,3,3,2,19.37241,-99.12195
11,200310,7,3,2,2,19.45243851756205,-99.1793934289503
14,200310,7,3,1,1,19.271548605615,-99.2292155320368
16,200310,7,3,1,1,19.2650031774387,-99.1053978572986
3,200311,7,3,1,1,19.3715949566219,-99.1557974118426
5,200311,7,3,2,2,19.3509287456188,-99.29330250930236
6,200311,7,3,4,3,19.4230980214356,-99.14964358692312
7,200311,7,3,1,1,19.4854,-99.124
9,200311,7,3,1,0,\N,\N
11,200311,7,3,1,1,19.4556,-99.20994
14,200311,7,3,1,1,19.2894,-99.174
15,200311,7,3,1,1,19.41704,-99.12357
2,200312,7,3,1,1,19.3523087506272,-99.2408415709798
1,200312,7,3,1,1,19.47536,-99.18717
5,200312,7,3,1,1,19.3587093382881,-99.2995505169469
6,200312,7,3,3,2,19.439326223209548,-99.15608703534532
7,200312,7,3,1,1,19.4772420931302,-99.1201106314174
8,200312,7,3,1,1,19.3961104731823,-99.1024826794677
9,200312,7,3,2,1,19.35624,-99.10649
11,200312,7,3,1,1,19.4584558798338,-99.2071840799999
14,200312,7,3,1,1,19.2863024042,-99.1885269205
15,200312,7,3,4,4,19.42125515956775,-99.0903802564867
16,200312,7,3,1,1,19.2622672738,-99.1000678108
2,200401,7,3,3,2,19.3545384047684,-99.24513595507574
1,200401,7,3,1,1,19.4763399951806,-99.1882526440194
3,200401,7,3,3,3,19.38859396872077,-99.17798892341882
4,200401,7,3,2,2,19.303186966122095,-99.12777160341368
5,200401,7,3,1,1,19.35978,-99.26524
5,200401,2,3,1,1,19.3626863888059,-99.2745356301133
6,200401,7,3,7,6,19.43175434970205,-99.14528001001474
7,200401,7,3,4,4,19.484793583246677,-99.12206825083072
9,200401,7,3,9,7,19.352402329502677,-99.06643537135096
10,200401,7,3,1,1,19.3025174088798,-99.2325766882175
14,200401,7,3,3,2,19.2937090584137,-99.14667122907076
15,200401,7,3,2,2,19.4418324961813,-99.1057425746826
16,200401,7,3,1,1,19.2616934820622,-99.1322893596064
2,200402,7,3,1,1,19.3856910518996,-99.2035729077389
2,200402,5,3,1,1,19.325415459834,-99.2833734999999
1,200402,7,3,1,1,19.4738156598334,-99.1967744099999
3,200402,7,3,2,2,19.368808289916927,-99.162984135
4,200402,7,3,3,3,19.33433670316733,-99.15599176333323
5,200402,7,3,1,1,19.3442410575636,-99.2788706717644
6,200402,7,3,7,6,19.43413447886801,-99.14996948805596
7,200402,7,3,2,1,19.5001211963763,-99.0825369937783
8,200402,7,3,1,1,19.3857421098334,-99.0922356699999
9,200402,7,3,1,0,\N,\N
10,200402,7,3,1,1,19.3057843868208,-99.231461307846
11,200402,7,3,1,1,19.4538265598337,-99.2045547799999
14,200402,7,3,1,1,19.2943293498337,-99.1588119899999
14,200402,2,3,1,1,19.2346802798344,-99.16183591
2,200403,7,3,1,1,19.3531843496,-99.1889762356
1,200403,7,3,1,1,19.47954,-99.2145
3,200403,7,3,2,2,19.38745,-99.154335
4,200403,7,3,1,1,19.31875,-99.15983
5,200403,7,3,1,1,19.39312,-99.25071
6,200403,7,3,2,2,19.42083,-99.149875
7,200403,7,3,2,2,19.511055,-99.12067
8,200403,7,3,1,1,19.3910625498339,-99.09775248
9,200403,7,3,4,2,19.34639731831995,-99.0908745801229
10,200403,7,3,1,1,19.3233064298339,-99.2351469399999
11,200403,7,3,2,2,19.43192156399305,-99.21250321271424
12,200403,3,3,1,0,\N,\N
13,200403,7,3,1,1,19.29984,-99.04154
14,200403,7,3,1,1,19.2661227199676,-99.16245101181
15,200403,7,3,1,1,19.4241812798331,-99.12444735
16,200403,7,3,3,3,19.253490000000003,-99.08026
1,200404,7,3,1,1,19.4733810651013,-99.1675170652853
3,200404,7,3,1,1,19.3904069298332,-99.1713657999999
4,200404,7,3,2,2,19.3093040180073,-99.15572552652743
6,200404,7,3,7,7,19.42943222328886,-99.14389499639248
7,200404,7,3,2,2,19.51250949774985,-99.10601823373835
8,200404,7,3,1,1,19.38892,-99.11909
9,200404,7,3,2,2,19.3320871505648,-99.07017251160354
9,200404,1,3,1,1,19.3294347619101,-99.0309803197696
11,200404,7,3,1,1,19.4476972134854,-99.1735524704286
14,200404,7,3,1,1,19.2930238839352,-99.2339764752436
15,200404,7,3,1,1,19.41921,-99.07217
16,200404,7,3,1,1,19.27952943738687,-99.1230900602098
1,200405,7,3,2,2,19.47919709218685,-99.1709252762855
3,200405,7,3,2,2,19.37396269899915,-99.1632396520992
6,200405,7,3,1,1,19.41115,-99.14038
7,200405,7,3,3,3,19.507557012836862,-99.1343273496255
9,200405,7,3,4,3,19.358168649095536,-99.07278521583387
11,200405,7,3,1,1,19.4423226958797,-99.2028737760408
14,200405,7,3,2,2,19.2854835214176,-99.19787890833923
2,200406,7,3,2,2,19.370881263020102,-99.21983944671136
1,200406,7,3,1,1,19.4993612645899,-99.1891613253328
3,200406,7,3,4,4,19.38933,-99.1773125
4,200406,7,3,1,1,19.3288302844628,-99.1187140230983
5,200406,7,3,1,1,19.36909,-99.28661
6,200406,7,3,5,4,19.4269518001083,-99.14990283337367
7,200406,7,3,2,1,19.49559,-99.07301
9,200406,7,3,3,3,19.3587398629637,-99.0710689463394
11,200406,7,3,1,1,19.4394076469088,-99.1703720273518
14,200406,7,3,2,2,19.28089296013795,-99.1617267501102
16,200406,7,3,1,1,19.2492721318081,-99.1238762595576
2,200407,7,3,3,3,19.3416804532764,-99.2362317638862
1,200407,7,3,1,1,19.5084322598336,-99.1978338399999
3,200407,7,3,1,1,19.39418,-99.17405
4,200407,7,3,3,3,19.330216547326533,-99.1502594221199
6,200407,7,3,6,4,19.42417803853288,-99.14542300269756
9,200407,7,3,4,3,19.355121514115336,-99.05622833130234
10,200407,7,3,1,1,19.27228,-99.24672
11,200407,7,3,2,2,19.4525758966463,-99.19348983403864
11,200407,6,3,1,1,19.42876,-99.17732
14,200407,7,3,1,1,19.2923691585522,-99.1243452798973
15,200407,7,3,1,1,19.4118733974814,-99.1189850997942
2,200408,7,3,1,1,19.35582,-99.19868
6,200408,7,3,6,5,19.43428851205328,-99.14418935843996
7,200408,7,3,2,2,19.50476229025175,-99.1052661147895
9,200408,7,3,4,3,19.336422875944702,-99.04541050493332
10,200408,7,3,1,1,19.3233377500395,-99.2471591399105
