alcaldia_key,alcaldia_nombre,alcaldia_id,anio,mes,tiempo_id,subtipo_robo_patrimonial,total_robos_patrimoniales,registros_con_coordenadas,latitud_promedio,longitud_promedio
TLAHUAC,Tlahuac,13,2021,3,202103,ROBO_DE_VEHICULO,30,30,19.284951999999997,-99.03463633333334
TLALPAN,Tlalpan,14,2021,3,202103,ROBO_A_CASA_HABITACION,31,31,19.263831935483868,-99.18189548387097
TLALPAN,Tlalpan,14,2021,3,202103,ROBO_A_NEGOCIO,75,75,19.285369066666668,-99.15022053333333
TLALPAN,Tlalpan,14,2021,3,202103,ROBO_A_TRANSEUNTE,77,77,19.27773142857143,-99.17021818181817
TLALPAN,Tlalpan,14,2021,3,202103,ROBO_DEL_INTERIOR_DE_VEHICULO,48,48,19.282349583333332,-99.16124375
TLALPAN,Tlalpan,14,2021,3,202103,ROBO_DE_ACCESORIOS_AUTO,36,36,19.27678166666667,-99.17093666666668
TLALPAN,Tlalpan,14,2021,3,202103,ROBO_DE_VEHICULO,50,50,19.276536493632182,-99.17447867195277
VENUSTIANO CARRANZA,Venustiano Carranza,15,2021,3,202103,ROBO_A_CASA_HABITACION,11,11,19.427260909090908,-99.09956454545454
VENUSTIANO CARRANZA,Venustiano Carranza,15,2021,3,202103,ROBO_A_NEGOCIO,83,83,19.426904457831327,-99.10093084337349
VENUSTIANO CARRANZA,Venustiano Carranza,15,2021,3,202103,ROBO_A_TRANSEUNTE,112,112,19.42594169642857,-99.10427625
VENUSTIANO CARRANZA,Venustiano Carranza,15,2021,3,202103,ROBO_DEL_INTERIOR_DE_VEHICULO,13,13,19.43372772856251,-99.10632003769167
VENUSTIANO CARRANZA,Venustiano Carranza,15,2021,3,202103,ROBO_DE_ACCESORIOS_AUTO,28,28,19.426852142857143,-99.10321785714287
VENUSTIANO CARRANZA,Venustiano Carranza,15,2021,3,202103,ROBO_DE_VEHICULO,21,21,19.433914761904763,-99.09704619047618
XOCHIMILCO,Xochimilco,16,2021,3,202103,ROBO_A_CASA_HABITACION,17,16,19.252559375,-99.08348125
XOCHIMILCO,Xochimilco,16,2021,3,202103,ROBO_A_NEGOCIO,12,12,19.266829166666664,-99.11186583333334
XOCHIMILCO,Xochimilco,16,2021,3,202103,ROBO_A_TRANSEUNTE,35,35,19.257496,-99.09462428571429
XOCHIMILCO,Xochimilco,16,2021,3,202103,ROBO_DEL_INTERIOR_DE_VEHICULO,27,26,19.26200153846154,-99.11531423076923
XOCHIMILCO,Xochimilco,16,2021,3,202103,ROBO_DE_ACCESORIOS_AUTO,14,14,19.25548285714286,-99.09767642857143
XOCHIMILCO,Xochimilco,16,2021,3,202103,ROBO_DE_VEHICULO,26,25,19.26353936937951,-99.0909879131969
ALVARO OBREGON,Alvaro Obregon,2,2021,4,202104,ROBO_A_CASA_HABITACION,18,18,19.361458333333335,-99.21297388888888
ALVARO OBREGON,Alvaro Obregon,2,2021,4,202104,ROBO_A_NEGOCIO,103,103,19.359947572815532,-99.21622689320388
ALVARO OBREGON,Alvaro Obregon,2,2021,4,202104,ROBO_A_TRANSEUNTE,128,126,19.366310476190474,-99.21436809523809
ALVARO OBREGON,Alvaro Obregon,2,2021,4,202104,ROBO_DEL_INTERIOR_DE_VEHICULO,52,52,19.35889576923077,-99.21887173076924
ALVARO OBREGON,Alvaro Obregon,2,2021,4,202104,ROBO_DE_ACCESORIOS_AUTO,45,45,19.364128,-99.21086977777777
ALVARO OBREGON,Alvaro Obregon,2,2021,4,202104,ROBO_DE_VEHICULO,54,53,19.365414528301887,-99.2109562264151
AZCAPOTZALCO,Azcapotzalco,1,2021,4,202104,ROBO_A_CASA_HABITACION,15,15,19.48208533333333,-99.18752066666666
AZCAPOTZALCO,Azcapotzalco,1,2021,4,202104,ROBO_A_NEGOCIO,92,92,19.481165,-99.18341249999999
AZCAPOTZALCO,Azcapotzalco,1,2021,4,202104,ROBO_A_TRANSEUNTE,120,118,19.484087966101693,-99.18606932203389
AZCAPOTZALCO,Azcapotzalco,1,2021,4,202104,ROBO_DEL_INTERIOR_DE_VEHICULO,15,15,19.482348666666667,-99.18112733333332
AZCAPOTZALCO,Azcapotzalco,1,2021,4,202104,ROBO_DE_ACCESORIOS_AUTO,25,25,19.4794904,-99.17789199999999
AZCAPOTZALCO,Azcapotzalco,1,2021,4,202104,ROBO_DE_VEHICULO,36,36,19.484972777777777,-99.18340416666666
BENITO JUAREZ,Benito Juarez,3,2021,4,202104,ROBO_A_CASA_HABITACION,18,18,19.388917777777777,-99.16158611111112
BENITO JUAREZ,Benito Juarez,3,2021,4,202104,ROBO_A_NEGOCIO,133,133,19.37909872180451,-99.16433135338346
BENITO JUAREZ,Benito Juarez,3,2021,4,202104,ROBO_A_TRANSEUNTE,120,120,19.38033066666667,-99.16097416666666
BENITO JUAREZ,Benito Juarez,3,2021,4,202104,ROBO_DEL_INTERIOR_DE_VEHICULO,66,66,19.378714545454546,-99.16597318181819
BENITO JUAREZ,Benito Juarez,3,2021,4,202104,ROBO_DE_ACCESORIOS_AUTO,111,111,19.383087027027027,-99.15794387387388
BENITO JUAREZ,Benito Juarez,3,2021,4,202104,ROBO_DE_VEHICULO,52,52,19.381828076923078,-99.16052711538462
COYOACAN,Coyoacan,4,2021,4,202104,ROBO_A_CASA_HABITACION,20,20,19.3313615,-99.1535695
COYOACAN,Coyoacan,4,2021,4,202104,ROBO_A_NEGOCIO,99,99,19.322684444444445,-99.15957353535354
COYOACAN,Coyoacan,4,2021,4,202104,ROBO_A_TRANSEUNTE,83,82,19.328125243902438,-99.15127731707317
COYOACAN,Coyoacan,4,2021,4,202104,ROBO_DEL_INTERIOR_DE_VEHICULO,81,80,19.328182625,-99.157132
COYOACAN,Coyoacan,4,2021,4,202104,ROBO_DE_ACCESORIOS_AUTO,58,58,19.33127948275862,-99.14673862068966
COYOACAN,Coyoacan,4,2021,4,202104,ROBO_DE_VEHICULO,35,35,19.328647142857143,-99.15739171428572
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2021,4,202104,ROBO_A_CASA_HABITACION,4,4,19.3634925,-99.2906025
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2021,4,202104,ROBO_A_NEGOCIO,29,29,19.362766896551726,-99.28438310344826
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2021,4,202104,ROBO_A_TRANSEUNTE,8,8,19.3602825,-99.29194375
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2021,4,202104,ROBO_DEL_INTERIOR_DE_VEHICULO,4,4,19.3516825,-99.2831675
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2021,4,202104,ROBO_DE_ACCESORIOS_AUTO,8,8,19.36216625,-99.28928625
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2021,4,202104,ROBO_DE_VEHICULO,5,5,19.368344,-99.281956
CUAUHTEMOC,Cuauhtemoc,6,2021,4,202104,ROBO_A_CASA_HABITACION,37,37,19.42524162162162,-99.14703621621622
CUAUHTEMOC,Cuauhtemoc,6,2021,4,202104,ROBO_A_NEGOCIO,141,141,19.43270155424596,-99.14871367333046
CUAUHTEMOC,Cuauhtemoc,6,2021,4,202104,ROBO_A_TRANSEUNTE,186,183,19.43088786885246,-99.1465431147541
CUAUHTEMOC,Cuauhtemoc,6,2021,4,202104,ROBO_DEL_INTERIOR_DE_VEHICULO,66,66,19.427663636363636,-99.15200545454546
CUAUHTEMOC,Cuauhtemoc,6,2021,4,202104,ROBO_DE_ACCESORIOS_AUTO,147,147,19.422534625850343,-99.1577044217687
CUAUHTEMOC,Cuauhtemoc,6,2021,4,202104,ROBO_DE_VEHICULO,92,92,19.427202689240058,-99.15317435789156
GUSTAVO A MADERO,Gustavo A Madero,7,2021,4,202104,ROBO_A_CASA_HABITACION,36,36,19.495055555555556,-99.10649694444444
GUSTAVO A MADERO,Gustavo A Madero,7,2021,4,202104,ROBO_A_NEGOCIO,137,137,19.484441532846713,-99.1162608029197
GUSTAVO A MADERO,Gustavo A Madero,7,2021,4,202104,ROBO_A_TRANSEUNTE,121,120,19.49364758333333,-99.115009
GUSTAVO A MADERO,Gustavo A Madero,7,2021,4,202104,ROBO_DEL_INTERIOR_DE_VEHICULO,35,35,19.50078142857143,-99.12304
GUSTAVO A MADERO,Gustavo A Madero,7,2021,4,202104,ROBO_DE_ACCESORIOS_AUTO,74,74,19.4907672972973,-99.11678797297297
GUSTAVO A MADERO,Gustavo A Madero,7,2021,4,202104,ROBO_DE_VEHICULO,84,84,19.49394054438902,-99.11295624497673
IZTACALCO,Iztacalco,8,2021,4,202104,ROBO_A_CASA_HABITACION,16,16,19.3987375,-99.09665625
IZTACALCO,Iztacalco,8,2021,4,202104,ROBO_A_NEGOCIO,32,32,19.397113125,-99.0874334375
IZTACALCO,Iztacalco,8,2021,4,202104,ROBO_A_TRANSEUNTE,73,73,19.396333698630137,-99.09337643835617
IZTACALCO,Iztacalco,8,2021,4,202104,ROBO_DEL_INTERIOR_DE_VEHICULO,18,18,19.40097722222222,-99.07421722222222
IZTACALCO,Iztacalco,8,2021,4,202104,ROBO_DE_ACCESORIOS_AUTO,28,28,19.398586785714286,-99.09200464285713
IZTACALCO,Iztacalco,8,2021,4,202104,ROBO_DE_VEHICULO,19,19,19.39454947368421,-99.08912052631578
IZTAPALAPA,Iztapalapa,9,2021,4,202104,ROBO_A_CASA_HABITACION,47,47,19.348285447510523,-99.04880147042635
IZTAPALAPA,Iztapalapa,9,2021,4,202104,ROBO_A_NEGOCIO,140,140,19.348128642857144,-99.06931028571428
IZTAPALAPA,Iztapalapa,9,2021,4,202104,ROBO_A_TRANSEUNTE,313,311,19.35498418006431,-99.05597379421222
IZTAPALAPA,Iztapalapa,9,2021,4,202104,ROBO_DEL_INTERIOR_DE_VEHICULO,59,59,19.363366949152542,-99.06015898305085
IZTAPALAPA,Iztapalapa,9,2021,4,202104,ROBO_DE_ACCESORIOS_AUTO,48,47,19.356595744680853,-99.05612468085106
IZTAPALAPA,Iztapalapa,9,2021,4,202104,ROBO_DE_VEHICULO,103,103,19.349145339007652,-99.05762158187025
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2021,4,202104,ROBO_A_CASA_HABITACION,13,13,19.311826923076925,-99.24269692307692
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2021,4,202104,ROBO_A_NEGOCIO,9,9,19.31317888888889,-99.24411111111111
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2021,4,202104,ROBO_A_TRANSEUNTE,13,13,19.317067692307692,-99.23954923076923
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2021,4,202104,ROBO_DEL_INTERIOR_DE_VEHICULO,7,7,19.321312857142857,-99.22812714285715
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2021,4,202104,ROBO_DE_ACCESORIOS_AUTO,11,11,19.308236363636365,-99.2460390909091
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2021,4,202104,ROBO_DE_VEHICULO,11,11,19.305584545454543,-99.24228454545455
MIGUEL HIDALGO,Miguel Hidalgo,11,2021,4,202104,ROBO_A_CASA_HABITACION,12,12,19.427899999999998,-99.20556916666668
MIGUEL HIDALGO,Miguel Hidalgo,11,2021,4,202104,ROBO_A_NEGOCIO,70,70,19.439162857142854,-99.19555942857143
MIGUEL HIDALGO,Miguel Hidalgo,11,2021,4,202104,ROBO_A_TRANSEUNTE,122,121,19.43457867768595,-99.18863917355371
MIGUEL HIDALGO,Miguel Hidalgo,11,2021,4,202104,ROBO_DEL_INTERIOR_DE_VEHICULO,49,49,19.436977959183675,-99.19333387755103
MIGUEL HIDALGO,Miguel Hidalgo,11,2021,4,202104,ROBO_DE_ACCESORIOS_AUTO,34,33,19.429617575757575,-99.19313545454546
MIGUEL HIDALGO,Miguel Hidalgo,11,2021,4,202104,ROBO_DE_VEHICULO,50,50,19.436424,-99.1892832
MILPA ALTA,Milpa Alta,12,2021,4,202104,ROBO_A_CASA_HABITACION,2,2,19.190759999999997,-99.06147
MILPA ALTA,Milpa Alta,12,2021,4,202104,ROBO_A_NEGOCIO,6,6,19.193331666666666,-99.03223333333334
MILPA ALTA,Milpa Alta,12,2021,4,202104,ROBO_A_TRANSEUNTE,4,4,19.196745,-99.0434825
MILPA ALTA,Milpa Alta,12,2021,4,202104,ROBO_DEL_INTERIOR_DE_VEHICULO,1,1,19.20541,-99.06796
MILPA ALTA,Milpa Alta,12,2021,4,202104,ROBO_DE_ACCESORIOS_AUTO,2,2,19.195155,-98.99662000000001
MILPA ALTA,Milpa Alta,12,2021,4,202104,ROBO_DE_VEHICULO,10,10,19.185502,-99.022788
TLAHUAC,Tlahuac,13,2021,4,202104,ROBO_A_CASA_HABITACION,9,9,19.29591222222222,-99.04319666666667
TLAHUAC,Tlahuac,13,2021,4,202104,ROBO_A_NEGOCIO,27,27,19.286498888888886,-99.02610629629629
TLAHUAC,Tlahuac,13,2021,4,202104,ROBO_A_TRANSEUNTE,54,54,19.284874629629627,-99.02404814814815
TLAHUAC,Tlahuac,13,2021,4,202104,ROBO_DEL_INTERIOR_DE_VEHICULO,4,4,19.2952525,-99.0374575
TLAHUAC,Tlahuac,13,2021,4,202104,ROBO_DE_ACCESORIOS_AUTO,9,9,19.28417222222222,-99.03293222222221
TLAHUAC,Tlahuac,13,2021,4,202104,ROBO_DE_VEHICULO,35,35,19.28401542857143,-99.02359885714286
TLALPAN,Tlalpan,14,2021,4,202104,ROBO_A_CASA_HABITACION,40,40,19.25957775,-99.16879725
TLALPAN,Tlalpan,14,2021,4,202104,ROBO_A_NEGOCIO,82,82,19.287339074049257,-99.15324833426689
TLALPAN,Tlalpan,14,2021,4,202104,ROBO_A_TRANSEUNTE,59,58,19.273015689655175,-99.17216413793103
TLALPAN,Tlalpan,14,2021,4,202104,ROBO_DEL_INTERIOR_DE_VEHICULO,48,48,19.281945625000002,-99.173606875
TLALPAN,Tlalpan,14,2021,4,202104,ROBO_DE_ACCESORIOS_AUTO,37,37,19.28682810810811,-99.16914081081082
TLALPAN,Tlalpan,14,2021,4,202104,ROBO_DE_VEHICULO,42,41,19.271416829268293,-99.18130463414634
VENUSTIANO CARRANZA,Venustiano Carranza,15,2021,4,202104,ROBO_A_CASA_HABITACION,13,13,19.426283076923077,-99.09099538461538
VENUSTIANO CARRANZA,Venustiano Carranza,15,2021,4,202104,ROBO_A_NEGOCIO,72,72,19.42420611111111,-99.10304472222222
VENUSTIANO CARRANZA,Venustiano Carranza,15,2021,4,202104,ROBO_A_TRANSEUNTE,93,92,19.428355326086955,-99.10409554347825
VENUSTIANO CARRANZA,Venustiano Carranza,15,2021,4,202104,ROBO_DEL_INTERIOR_DE_VEHICULO,24,24,19.43133271833204,-99.10294799957171
VENUSTIANO CARRANZA,Venustiano Carranza,15,2021,4,202104,ROBO_DE_ACCESORIOS_AUTO,38,38,19.42867763157895,-99.10348315789473
VENUSTIANO CARRANZA,Venustiano Carranza,15,2021,4,202104,ROBO_DE_VEHICULO,31,31,19.430947042624094,-99.100800061911
XOCHIMILCO,Xochimilco,16,2021,4,202104,ROBO_A_CASA_HABITACION,18,18,19.24706888888889,-99.07582111111111
XOCHIMILCO,Xochimilco,16,2021,4,202104,ROBO_A_NEGOCIO,12,12,19.25371,-99.09667833333333
XOCHIMILCO,Xochimilco,16,2021,4,202104,ROBO_A_TRANSEUNTE,48,48,19.259140833333333,-99.09685479166666
XOCHIMILCO,Xochimilco,16,2021,4,202104,ROBO_DEL_INTERIOR_DE_VEHICULO,14,14,19.27365142857143,-99.12123714285714
XOCHIMILCO,Xochimilco,16,2021,4,202104,ROBO_DE_ACCESORIOS_AUTO,9,9,19.261037777777776,-99.10123666666667
XOCHIMILCO,Xochimilco,16,2021,4,202104,ROBO_DE_VEHICULO,27,27,19.26155494746585,-99.08942039299238
ALVARO OBREGON,Alvaro Obregon,2,2021,5,202105,ROBO_A_CASA_HABITACION,18,18,19.36245,-99.22607666666666
ALVARO OBREGON,Alvaro Obregon,2,2021,5,202105,ROBO_A_NEGOCIO,87,87,19.358858965517243,-99.21581137931034
ALVARO OBREGON,Alvaro Obregon,2,2021,5,202105,ROBO_A_TRANSEUNTE,144,144,19.367247638888887,-99.21600631944445
ALVARO OBREGON,Alvaro Obregon,2,2021,5,202105,ROBO_DEL_INTERIOR_DE_VEHICULO,48,47,19.356489361702128,-99.21416234042553
ALVARO OBREGON,Alvaro Obregon,2,2021,5,202105,ROBO_DE_ACCESORIOS_AUTO,43,43,19.363923023255815,-99.20987046511628
ALVARO OBREGON,Alvaro Obregon,2,2021,5,202105,ROBO_DE_VEHICULO,43,43,19.35775046511628,-99.22084046511628
AZCAPOTZALCO,Azcapotzalco,1,2021,5,202105,ROBO_A_CASA_HABITACION,11,11,19.489593636363637,-99.18942545454546
AZCAPOTZALCO,Azcapotzalco,1,2021,5,202105,ROBO_A_NEGOCIO,73,73,19.481852191780824,-99.18112191780821
AZCAPOTZALCO,Azcapotzalco,1,2021,5,202105,ROBO_A_TRANSEUNTE,124,123,19.485045853658537,-99.18927902439025
AZCAPOTZALCO,Azcapotzalco,1,2021,5,202105,ROBO_DEL_INTERIOR_DE_VEHICULO,10,10,19.480324000000003,-99.180031
AZCAPOTZALCO,Azcapotzalco,1,2021,5,202105,ROBO_DE_ACCESORIOS_AUTO,40,40,19.4848729897397,-99.18287404300322
AZCAPOTZALCO,Azcapotzalco,1,2021,5,202105,ROBO_DE_VEHICULO,24,24,19.484797083333333,-99.18536916666666
BENITO JUAREZ,Benito Juarez,3,2021,5,202105,ROBO_A_CASA_HABITACION,15,15,19.382405333333335,-99.15554999999999
BENITO JUAREZ,Benito Juarez,3,2021,5,202105,ROBO_A_NEGOCIO,136,136,19.37806970638462,-99.16446758338029
BENITO JUAREZ,Benito Juarez,3,2021,5,202105,ROBO_A_TRANSEUNTE,110,109,19.381564770642203,-99.15821990825688
BENITO JUAREZ,Benito Juarez,3,2021,5,202105,ROBO_DEL_INTERIOR_DE_VEHICULO,57,55,19.37971218181818,-99.16745309090909
BENITO JUAREZ,Benito Juarez,3,2021,5,202105,ROBO_DE_ACCESORIOS_AUTO,91,91,19.381965934065935,-99.15807714285714
BENITO JUAREZ,Benito Juarez,3,2021,5,202105,ROBO_DE_VEHICULO,50,50,19.377507,-99.16115540000001
COYOACAN,Coyoacan,4,2021,5,202105,ROBO_A_CASA_HABITACION,33,33,19.325840606060606,-99.14692545454545
COYOACAN,Coyoacan,4,2021,5,202105,ROBO_A_NEGOCIO,99,99,19.32392212121212,-99.1590398989899
COYOACAN,Coyoacan,4,2021,5,202105,ROBO_A_TRANSEUNTE,111,111,19.33095990990991,-99.1478763963964
COYOACAN,Coyoacan,4,2021,5,202105,ROBO_DEL_INTERIOR_DE_VEHICULO,76,76,19.3294175,-99.15398105263158
COYOACAN,Coyoacan,4,2021,5,202105,ROBO_DE_ACCESORIOS_AUTO,68,68,19.32797338235294,-99.14252102941177
COYOACAN,Coyoacan,4,2021,5,202105,ROBO_DE_VEHICULO,25,25,19.327999600000002,-99.1395392
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2021,5,202105,ROBO_A_CASA_HABITACION,4,4,19.3596325,-99.296995
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2021,5,202105,ROBO_A_NEGOCIO,25,25,19.3652964,-99.281862
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2021,5,202105,ROBO_A_TRANSEUNTE,21,21,19.357945714285716,-99.28431666666668
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2021,5,202105,ROBO_DEL_INTERIOR_DE_VEHICULO,12,12,19.357634166666667,-99.29124666666667
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2021,5,202105,ROBO_DE_ACCESORIOS_AUTO,6,6,19.348785000000003,-99.29179333333333
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2021,5,202105,ROBO_DE_VEHICULO,5,5,19.348357999999998,-99.311358
CUAUHTEMOC,Cuauhtemoc,6,2021,5,202105,ROBO_A_CASA_HABITACION,31,31,19.420995806451614,-99.14702064516129
CUAUHTEMOC,Cuauhtemoc,6,2021,5,202105,ROBO_A_NEGOCIO,145,145,19.431730344827585,-99.1485403448276
CUAUHTEMOC,Cuauhtemoc,6,2021,5,202105,ROBO_A_TRANSEUNTE,218,218,19.43102380733945,-99.14668087155962
CUAUHTEMOC,Cuauhtemoc,6,2021,5,202105,ROBO_DEL_INTERIOR_DE_VEHICULO,65,65,19.4287996343272,-99.15531758491612
CUAUHTEMOC,Cuauhtemoc,6,2021,5,202105,ROBO_DE_ACCESORIOS_AUTO,170,170,19.426837588235294,-99.15233558823529
CUAUHTEMOC,Cuauhtemoc,6,2021,5,202105,ROBO_DE_VEHICULO,93,93,19.431599569892473,-99.15352107526881
GUSTAVO A MADERO,Gustavo A Madero,7,2021,5,202105,ROBO_A_CASA_HABITACION,30,30,19.48644,-99.10663166666667
GUSTAVO A MADERO,Gustavo A Madero,7,2021,5,202105,ROBO_A_NEGOCIO,141,140,19.485176642857144,-99.11654242857144
GUSTAVO A MADERO,Gustavo A Madero,7,2021,5,202105,ROBO_A_TRANSEUNTE,138,137,19.492477664233576,-99.11499613138686
GUSTAVO A MADERO,Gustavo A Madero,7,2021,5,202105,ROBO_DEL_INTERIOR_DE_VEHICULO,30,30,19.492546,-99.12581766666668
GUSTAVO A MADERO,Gustavo A Madero,7,2021,5,202105,ROBO_DE_ACCESORIOS_AUTO,66,66,19.486424090909093,-99.11375833333334
GUSTAVO A MADERO,Gustavo A Madero,7,2021,5,202105,ROBO_DE_VEHICULO,90,90,19.503071472134714,-99.1203793427943
IZTACALCO,Iztacalco,8,2021,5,202105,ROBO_A_CASA_HABITACION,12,12,19.3969475,-99.1025775
IZTACALCO,Iztacalco,8,2021,5,202105,ROBO_A_NEGOCIO,23,23,19.394501739130433,-99.09175565217392
IZTACALCO,Iztacalco,8,2021,5,202105,ROBO_A_TRANSEUNTE,88,87,19.39760551724138,-99.09277505747126
IZTACALCO,Iztacalco,8,2021,5,202105,ROBO_DEL_INTERIOR_DE_VEHICULO,15,15,19.39858866666667,-99.087982
IZTACALCO,Iztacalco,8,2021,5,202105,ROBO_DE_ACCESORIOS_AUTO,32,32,19.397743124999998,-99.0863915625
IZTACALCO,Iztacalco,8,2021,5,202105,ROBO_DE_VEHICULO,20,20,19.397932,-99.0843825
IZTAPALAPA,Iztapalapa,9,2021,5,202105,ROBO_A_CASA_HABITACION,48,48,19.350022499999998,-99.05000687500001
IZTAPALAPA,Iztapalapa,9,2021,5,202105,ROBO_A_NEGOCIO,168,168,19.35478382892414,-99.06595436458441
IZTAPALAPA,Iztapalapa,9,2021,5,202105,ROBO_A_TRANSEUNTE,328,325,19.3555136,-99.05496664615384
IZTAPALAPA,Iztapalapa,9,2021,5,202105,ROBO_DEL_INTERIOR_DE_VEHICULO,51,50,19.359498799999997,-99.0603664
IZTAPALAPA,Iztapalapa,9,2021,5,202105,ROBO_DE_ACCESORIOS_AUTO,40,40,19.361165,-99.060148
IZTAPALAPA,Iztapalapa,9,2021,5,202105,ROBO_DE_VEHICULO,90,90,19.352068753936585,-99.06188508198271
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2021,5,202105,ROBO_A_CASA_HABITACION,11,11,19.31435909090909,-99.23364272727272
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2021,5,202105,ROBO_A_NEGOCIO,6,6,19.31302833333333,-99.23819833333334
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2021,5,202105,ROBO_A_TRANSEUNTE,16,15,19.306542666666665,-99.24385533333334
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2021,5,202105,ROBO_DEL_INTERIOR_DE_VEHICULO,7,7,19.311958571428573,-99.23605571428571
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2021,5,202105,ROBO_DE_ACCESORIOS_AUTO,13,13,19.31421076923077,-99.24245307692308
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2021,5,202105,ROBO_DE_VEHICULO,9,9,19.308886666666666,-99.24498
MIGUEL HIDALGO,Miguel Hidalgo,11,2021,5,202105,ROBO_A_CASA_HABITACION,15,15,19.441466666666667,-99.19089600000001
MIGUEL HIDALGO,Miguel Hidalgo,11,2021,5,202105,ROBO_A_NEGOCIO,78,78,19.43762269230769,-99.19707384615384
MIGUEL HIDALGO,Miguel Hidalgo,11,2021,5,202105,ROBO_A_TRANSEUNTE,144,144,19.435760416666668,-99.1915076388889
MIGUEL HIDALGO,Miguel Hidalgo,11,2021,5,202105,ROBO_DEL_INTERIOR_DE_VEHICULO,49,49,19.43572530612245,-99.1946087755102
MIGUEL HIDALGO,Miguel Hidalgo,11,2021,5,202105,ROBO_DE_ACCESORIOS_AUTO,49,49,19.440590204081634,-99.19061204081633
MIGUEL HIDALGO,Miguel Hidalgo,11,2021,5,202105,ROBO_DE_VEHICULO,55,55,19.43615327272727,-99.19135345454546
MILPA ALTA,Milpa Alta,12,2021,5,202105,ROBO_A_CASA_HABITACION,5,5,19.189694,-99.046856
MILPA ALTA,Milpa Alta,12,2021,5,202105,ROBO_A_NEGOCIO,2,2,19.187125,-99.021975
MILPA ALTA,Milpa Alta,12,2021,5,202105,ROBO_A_TRANSEUNTE,5,5,19.201618,-99.02536599999999
MILPA ALTA,Milpa Alta,12,2021,5,202105,ROBO_DEL_INTERIOR_DE_VEHICULO,2,2,19.18795,-99.045285
MILPA ALTA,Milpa Alta,12,2021,5,202105,ROBO_DE_VEHICULO,7,7,19.208994285714287,-98.99668428571428
TLAHUAC,Tlahuac,13,2021,5,202105,ROBO_A_CASA_HABITACION,15,15,19.277580666666665,-99.01096466666667
TLAHUAC,Tlahuac,13,2021,5,202105,ROBO_A_NEGOCIO,16,16,19.28456375,-99.026916875
TLAHUAC,Tlahuac,13,2021,5,202105,ROBO_A_TRANSEUNTE,39,39,19.28248487179487,-99.02315461538461
TLAHUAC,Tlahuac,13,2021,5,202105,ROBO_DEL_INTERIOR_DE_VEHICULO,4,4,19.2966,-99.0444075
TLAHUAC,Tlahuac,13,2021,5,202105,ROBO_DE_ACCESORIOS_AUTO,8,8,19.29012,-99.0354325
TLAHUAC,Tlahuac,13,2021,5,202105,ROBO_DE_VEHICULO,29,29,19.272139655172417,-99.01449206896552
TLALPAN,Tlalpan,14,2021,5,202105,ROBO_A_CASA_HABITACION,22,22,19.269745454545454,-99.19267045454545
TLALPAN,Tlalpan,14,2021,5,202105,ROBO_A_NEGOCIO,80,80,19.288047499999998,-99.1562
TLALPAN,Tlalpan,14,2021,5,202105,ROBO_A_TRANSEUNTE,66,66,19.27696015151515,-99.16181969696969
TLALPAN,Tlalpan,14,2021,5,202105,ROBO_DEL_INTERIOR_DE_VEHICULO,58,58,19.283782413793105,-99.17152258620689
TLALPAN,Tlalpan,14,2021,5,202105,ROBO_DE_ACCESORIOS_AUTO,24,24,19.281455416666667,-99.16789416666667
TLALPAN,Tlalpan,14,2021,5,202105,ROBO_DE_VEHICULO,45,44,19.271286363636364,-99.18163545454546
VENUSTIANO CARRANZA,Venustiano Carranza,15,2021,5,202105,ROBO_A_CASA_HABITACION,12,12,19.421213333333334,-99.09871583333334
VENUSTIANO CARRANZA,Venustiano Carranza,15,2021,5,202105,ROBO_A_NEGOCIO,54,54,19.42853,-99.10559722222223
VENUSTIANO CARRANZA,Venustiano Carranza,15,2021,5,202105,ROBO_A_TRANSEUNTE,107,106,19.42781254716981,-99.1041058490566
VENUSTIANO CARRANZA,Venustiano Carranza,15,2021,5,202105,ROBO_DEL_INTERIOR_DE_VEHICULO,19,19,19.428664736842105,-99.09917789473684
