alcaldia_key,alcaldia_nombre,alcaldia_id,anio,mes,tiempo_id,subtipo_robo_patrimonial,total_delitos,registros_con_coordenadas,latitud_promedio,longitud_promedio
AZCAPOTZALCO,Azcapotzalco,1,2017,4,201704,OTRO,500,497,19.482655113965702,-99.18368029503915
AZCAPOTZALCO,Azcapotzalco,1,2017,4,201704,ROBO_A_CASA_HABITACION,26,26,19.480851153846153,-99.18709307692308
AZCAPOTZALCO,Azcapotzalco,1,2017,4,201704,ROBO_A_NEGOCIO,79,79,19.484777848101267,-99.1769370886076
AZCAPOTZALCO,Azcapotzalco,1,2017,4,201704,ROBO_A_TRANSEUNTE,111,111,19.48113234234234,-99.18447945945945
AZCAPOTZALCO,Azcapotzalco,1,2017,4,201704,ROBO_DEL_INTERIOR_DE_VEHICULO,56,56,19.481570892857142,-99.1824369642857
AZCAPOTZALCO,Azcapotzalco,1,2017,4,201704,ROBO_DE_ACCESORIOS_AUTO,40,40,19.4777285,-99.1758795
AZCAPOTZALCO,Azcapotzalco,1,2017,4,201704,ROBO_DE_VEHICULO,59,59,19.482022276840734,-99.18710020525371
BENITO JUAREZ,Benito Juarez,3,2017,4,201704,OTRO,864,834,19.381539793684478,-99.16301810339853
BENITO JUAREZ,Benito Juarez,3,2017,4,201704,ROBO_A_CASA_HABITACION,40,40,19.38245925,-99.157299
BENITO JUAREZ,Benito Juarez,3,2017,4,201704,ROBO_A_NEGOCIO,149,149,19.381296174496644,-99.16118503355705
BENITO JUAREZ,Benito Juarez,3,2017,4,201704,ROBO_A_TRANSEUNTE,163,163,19.381186625766873,-99.16412423312885
BENITO JUAREZ,Benito Juarez,3,2017,4,201704,ROBO_DEL_INTERIOR_DE_VEHICULO,52,52,19.37930153846154,-99.16317692307692
BENITO JUAREZ,Benito Juarez,3,2017,4,201704,ROBO_DE_ACCESORIOS_AUTO,129,129,19.386320232558138,-99.15266457364342
BENITO JUAREZ,Benito Juarez,3,2017,4,201704,ROBO_DE_VEHICULO,65,64,19.37969109375,-99.1616578125
COYOACAN,Coyoacan,4,2017,4,201704,OTRO,774,731,19.32831382685919,-99.14682468495617
COYOACAN,Coyoacan,4,2017,4,201704,ROBO_A_CASA_HABITACION,39,39,19.32984615384615,-99.14409487179486
COYOACAN,Coyoacan,4,2017,4,201704,ROBO_A_NEGOCIO,95,95,19.32619105263158,-99.15413589473685
COYOACAN,Coyoacan,4,2017,4,201704,ROBO_A_TRANSEUNTE,88,88,19.32843068181818,-99.14782147727274
COYOACAN,Coyoacan,4,2017,4,201704,ROBO_DEL_INTERIOR_DE_VEHICULO,68,68,19.332823529411765,-99.15977058823529
COYOACAN,Coyoacan,4,2017,4,201704,ROBO_DE_ACCESORIOS_AUTO,47,47,19.33042234042553,-99.14825936170212
COYOACAN,Coyoacan,4,2017,4,201704,ROBO_DE_VEHICULO,71,71,19.33436463441349,-99.1579350534114
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,4,201704,OTRO,177,176,19.35768188884928,-99.28999880745886
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,4,201704,ROBO_A_CASA_HABITACION,8,8,19.365662500000003,-99.2831075
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,4,201704,ROBO_A_NEGOCIO,20,20,19.36995114739341,-99.26949075098608
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,4,201704,ROBO_A_TRANSEUNTE,8,8,19.35602875,-99.29246125
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,4,201704,ROBO_DEL_INTERIOR_DE_VEHICULO,3,3,19.34416,-99.30638333333333
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,4,201704,ROBO_DE_ACCESORIOS_AUTO,2,2,19.355625,-99.28485
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,4,201704,ROBO_DE_VEHICULO,7,7,19.35236,-99.29354285714285
CUAUHTEMOC,Cuauhtemoc,6,2017,4,201704,OTRO,1990,1885,19.430355184332292,-99.14905210867882
CUAUHTEMOC,Cuauhtemoc,6,2017,4,201704,ROBO_A_CASA_HABITACION,44,44,19.424491590909092,-99.1576193181818
CUAUHTEMOC,Cuauhtemoc,6,2017,4,201704,ROBO_A_NEGOCIO,159,159,19.42952503144654,-99.14945811320754
CUAUHTEMOC,Cuauhtemoc,6,2017,4,201704,ROBO_A_TRANSEUNTE,394,393,19.431700535236995,-99.14615394277241
CUAUHTEMOC,Cuauhtemoc,6,2017,4,201704,ROBO_DEL_INTERIOR_DE_VEHICULO,43,43,19.436783953488373,-99.1474893023256
CUAUHTEMOC,Cuauhtemoc,6,2017,4,201704,ROBO_DE_ACCESORIOS_AUTO,79,79,19.42355556962025,-99.15447974683545
CUAUHTEMOC,Cuauhtemoc,6,2017,4,201704,ROBO_DE_VEHICULO,72,72,19.427758472222223,-99.15384694444444
GUSTAVO A MADERO,Gustavo A Madero,7,2017,4,201704,OTRO,1177,1097,19.494440790877874,-99.11422225284043
GUSTAVO A MADERO,Gustavo A Madero,7,2017,4,201704,ROBO_A_CASA_HABITACION,58,58,19.497973448275864,-99.11536810344828
GUSTAVO A MADERO,Gustavo A Madero,7,2017,4,201704,ROBO_A_NEGOCIO,137,137,19.485698540145982,-99.12059277372263
GUSTAVO A MADERO,Gustavo A Madero,7,2017,4,201704,ROBO_A_TRANSEUNTE,139,138,19.49017405797101,-99.11303188405797
GUSTAVO A MADERO,Gustavo A Madero,7,2017,4,201704,ROBO_DEL_INTERIOR_DE_VEHICULO,38,38,19.495775789473683,-99.12151605263159
GUSTAVO A MADERO,Gustavo A Madero,7,2017,4,201704,ROBO_DE_ACCESORIOS_AUTO,52,52,19.487425576923076,-99.12135807692309
GUSTAVO A MADERO,Gustavo A Madero,7,2017,4,201704,ROBO_DE_VEHICULO,114,114,19.487171558419963,-99.11343479380882
IZTACALCO,Iztacalco,8,2017,4,201704,OTRO,419,410,19.39660382292338,-99.09682445457277
IZTACALCO,Iztacalco,8,2017,4,201704,ROBO_A_CASA_HABITACION,20,20,19.395089,-99.09803250000002
IZTACALCO,Iztacalco,8,2017,4,201704,ROBO_A_NEGOCIO,64,64,19.392255156250002,-99.08414265625001
IZTACALCO,Iztacalco,8,2017,4,201704,ROBO_A_TRANSEUNTE,82,82,19.395949390243903,-99.0936712195122
IZTACALCO,Iztacalco,8,2017,4,201704,ROBO_DEL_INTERIOR_DE_VEHICULO,23,23,19.39753391304348,-99.09348434782608
IZTACALCO,Iztacalco,8,2017,4,201704,ROBO_DE_ACCESORIOS_AUTO,14,14,19.398155714285714,-99.08829142857144
IZTACALCO,Iztacalco,8,2017,4,201704,ROBO_DE_VEHICULO,34,34,19.39910794117647,-99.08442323529412
IZTAPALAPA,Iztapalapa,9,2017,4,201704,OTRO,1819,1721,19.350854020041876,-99.06006596003142
IZTAPALAPA,Iztapalapa,9,2017,4,201704,ROBO_A_CASA_HABITACION,77,77,19.349441298701297,-99.05560493506493
IZTAPALAPA,Iztapalapa,9,2017,4,201704,ROBO_A_NEGOCIO,213,212,19.35479283018868,-99.06896103773585
IZTAPALAPA,Iztapalapa,9,2017,4,201704,ROBO_A_TRANSEUNTE,284,283,19.356660530035338,-99.05628643109542
IZTAPALAPA,Iztapalapa,9,2017,4,201704,ROBO_DEL_INTERIOR_DE_VEHICULO,52,52,19.347448931191103,-99.07065017787653
IZTAPALAPA,Iztapalapa,9,2017,4,201704,ROBO_DE_ACCESORIOS_AUTO,24,24,19.343273333333332,-99.07739708333332
IZTAPALAPA,Iztapalapa,9,2017,4,201704,ROBO_DE_VEHICULO,155,154,19.355405194805194,-99.06022298701299
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,4,201704,OTRO,193,191,19.31239983785543,-99.24292606543158
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,4,201704,ROBO_A_CASA_HABITACION,11,11,19.319185454545455,-99.23812636363637
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,4,201704,ROBO_A_NEGOCIO,6,6,19.31141,-99.23862333333334
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,4,201704,ROBO_A_TRANSEUNTE,14,13,19.309816153846153,-99.23797692307691
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,4,201704,ROBO_DEL_INTERIOR_DE_VEHICULO,9,9,19.305843333333332,-99.23971888888889
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,4,201704,ROBO_DE_ACCESORIOS_AUTO,3,3,19.312133333333332,-99.2425
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,4,201704,ROBO_DE_VEHICULO,12,12,19.314725,-99.24839250000001
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,4,201704,OTRO,824,800,19.434459666286227,-99.19243223825238
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,4,201704,ROBO_A_CASA_HABITACION,23,23,19.433905217391306,-99.20196000000001
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,4,201704,ROBO_A_NEGOCIO,115,115,19.435756782608692,-99.19819791304349
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,4,201704,ROBO_A_TRANSEUNTE,125,124,19.435283951612902,-99.18961322580645
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,4,201704,ROBO_DEL_INTERIOR_DE_VEHICULO,31,31,19.441133870967743,-99.18762193548388
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,4,201704,ROBO_DE_ACCESORIOS_AUTO,22,22,19.430248636363636,-99.18623227272728
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,4,201704,ROBO_DE_VEHICULO,38,38,19.433411893417173,-99.19359261724458
MILPA ALTA,Milpa Alta,12,2017,4,201704,OTRO,89,82,19.19559604551955,-99.02655851456937
MILPA ALTA,Milpa Alta,12,2017,4,201704,ROBO_A_CASA_HABITACION,6,6,19.197868333333332,-99.00119333333333
MILPA ALTA,Milpa Alta,12,2017,4,201704,ROBO_A_NEGOCIO,3,3,19.19593,-99.06632333333333
MILPA ALTA,Milpa Alta,12,2017,4,201704,ROBO_A_TRANSEUNTE,6,6,19.195575,-99.01590166666666
MILPA ALTA,Milpa Alta,12,2017,4,201704,ROBO_DEL_INTERIOR_DE_VEHICULO,3,3,19.192896666666666,-99.02477666666668
MILPA ALTA,Milpa Alta,12,2017,4,201704,ROBO_DE_ACCESORIOS_AUTO,1,1,19.21614,-98.99399
MILPA ALTA,Milpa Alta,12,2017,4,201704,ROBO_DE_VEHICULO,6,6,19.189866666666667,-99.02917500000001
TLAHUAC,Tlahuac,13,2017,4,201704,OTRO,317,295,19.285964408220373,-99.02553282125729
TLAHUAC,Tlahuac,13,2017,4,201704,ROBO_A_CASA_HABITACION,22,22,19.278026818181818,-99.01920454545456
TLAHUAC,Tlahuac,13,2017,4,201704,ROBO_A_NEGOCIO,26,26,19.289534615384618,-99.03629576923078
TLAHUAC,Tlahuac,13,2017,4,201704,ROBO_A_TRANSEUNTE,41,41,19.28635292682927,-99.03674463414634
TLAHUAC,Tlahuac,13,2017,4,201704,ROBO_DEL_INTERIOR_DE_VEHICULO,5,5,19.297204,-99.05174400000001
TLAHUAC,Tlahuac,13,2017,4,201704,ROBO_DE_ACCESORIOS_AUTO,3,3,19.279846666666668,-99.01413333333333
TLAHUAC,Tlahuac,13,2017,4,201704,ROBO_DE_VEHICULO,26,26,19.28210307692308,-99.02901384615384
TLALPAN,Tlalpan,14,2017,4,201704,OTRO,776,763,19.277658652653255,-99.17641736241147
TLALPAN,Tlalpan,14,2017,4,201704,ROBO_A_CASA_HABITACION,36,36,19.27418861111111,-99.18732944444443
TLALPAN,Tlalpan,14,2017,4,201704,ROBO_A_NEGOCIO,78,78,19.288132692307695,-99.14815743589743
TLALPAN,Tlalpan,14,2017,4,201704,ROBO_A_TRANSEUNTE,60,60,19.277272166666666,-99.18462666666666
TLALPAN,Tlalpan,14,2017,4,201704,ROBO_DEL_INTERIOR_DE_VEHICULO,22,22,19.28817181818182,-99.15668772727273
TLALPAN,Tlalpan,14,2017,4,201704,ROBO_DE_ACCESORIOS_AUTO,28,28,19.275471785714284,-99.17325821428571
TLALPAN,Tlalpan,14,2017,4,201704,ROBO_DE_VEHICULO,50,49,19.277952244897957,-99.17467224489796
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,4,201704,OTRO,682,638,19.42958809767614,-99.1003280720456
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,4,201704,ROBO_A_CASA_HABITACION,31,31,19.42281258064516,-99.1029658064516
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,4,201704,ROBO_A_NEGOCIO,75,75,19.424490933333335,-99.10149173333333
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,4,201704,ROBO_A_TRANSEUNTE,95,95,19.426996736842103,-99.10598115789473
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,4,201704,ROBO_DEL_INTERIOR_DE_VEHICULO,14,14,19.42731642857143,-99.08742642857143
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,4,201704,ROBO_DE_ACCESORIOS_AUTO,19,19,19.428328947368424,-99.09967315789474
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,4,201704,ROBO_DE_VEHICULO,33,33,19.424774930083785,-99.10453772390794
XOCHIMILCO,Xochimilco,16,2017,4,201704,OTRO,373,365,19.254799414128478,-99.0934381185444
XOCHIMILCO,Xochimilco,16,2017,4,201704,ROBO_A_CASA_HABITACION,31,31,19.256833870967743,-99.1047229032258
XOCHIMILCO,Xochimilco,16,2017,4,201704,ROBO_A_NEGOCIO,29,29,19.26203482758621,-99.1093251724138
XOCHIMILCO,Xochimilco,16,2017,4,201704,ROBO_A_TRANSEUNTE,56,56,19.25851125,-99.09987124999999
XOCHIMILCO,Xochimilco,16,2017,4,201704,ROBO_DEL_INTERIOR_DE_VEHICULO,13,13,19.26062307692308,-99.09928384615385
XOCHIMILCO,Xochimilco,16,2017,4,201704,ROBO_DE_ACCESORIOS_AUTO,3,3,19.246853333333334,-99.11037
XOCHIMILCO,Xochimilco,16,2017,4,201704,ROBO_DE_VEHICULO,37,37,19.25837324324324,-99.07940621621623
ALVARO OBREGON,Alvaro Obregon,2,2017,5,201705,OTRO,826,797,19.358984559469754,-99.2172796107888
ALVARO OBREGON,Alvaro Obregon,2,2017,5,201705,ROBO_A_CASA_HABITACION,22,22,19.354239090909093,-99.23128454545454
ALVARO OBREGON,Alvaro Obregon,2,2017,5,201705,ROBO_A_NEGOCIO,95,95,19.364312105263156,-99.21600526315788
ALVARO OBREGON,Alvaro Obregon,2,2017,5,201705,ROBO_A_TRANSEUNTE,165,164,19.377408292682926,-99.21351018292684
ALVARO OBREGON,Alvaro Obregon,2,2017,5,201705,ROBO_DEL_INTERIOR_DE_VEHICULO,59,59,19.359439491525425,-99.20726949152542
ALVARO OBREGON,Alvaro Obregon,2,2017,5,201705,ROBO_DE_ACCESORIOS_AUTO,23,22,19.36831772727273,-99.21337772727271
ALVARO OBREGON,Alvaro Obregon,2,2017,5,201705,ROBO_DE_VEHICULO,48,48,19.358003333333333,-99.21382791666667
AZCAPOTZALCO,Azcapotzalco,1,2017,5,201705,OTRO,561,552,19.482479560262643,-99.18242808187041
AZCAPOTZALCO,Azcapotzalco,1,2017,5,201705,ROBO_A_CASA_HABITACION,22,22,19.47632772727273,-99.18226954545453
AZCAPOTZALCO,Azcapotzalco,1,2017,5,201705,ROBO_A_NEGOCIO,105,105,19.486236666666667,-99.18233685714286
AZCAPOTZALCO,Azcapotzalco,1,2017,5,201705,ROBO_A_TRANSEUNTE,141,141,19.485441702127662,-99.18408453900709
AZCAPOTZALCO,Azcapotzalco,1,2017,5,201705,ROBO_DEL_INTERIOR_DE_VEHICULO,57,57,19.484176140350876,-99.18425614035087
AZCAPOTZALCO,Azcapotzalco,1,2017,5,201705,ROBO_DE_ACCESORIOS_AUTO,45,45,19.480230666666667,-99.18302822222223
AZCAPOTZALCO,Azcapotzalco,1,2017,5,201705,ROBO_DE_VEHICULO,59,59,19.484774237288136,-99.18853220338984
BENITO JUAREZ,Benito Juarez,3,2017,5,201705,OTRO,1002,974,19.38144165190331,-99.16242750830467
BENITO JUAREZ,Benito Juarez,3,2017,5,201705,ROBO_A_CASA_HABITACION,54,54,19.38549037037037,-99.15807833333332
BENITO JUAREZ,Benito Juarez,3,2017,5,201705,ROBO_A_NEGOCIO,146,146,19.38241390410959,-99.16135506849317
BENITO JUAREZ,Benito Juarez,3,2017,5,201705,ROBO_A_TRANSEUNTE,212,212,19.382735566037734,-99.16158231132074
BENITO JUAREZ,Benito Juarez,3,2017,5,201705,ROBO_DEL_INTERIOR_DE_VEHICULO,96,96,19.380640104166666,-99.16152270833334
BENITO JUAREZ,Benito Juarez,3,2017,5,201705,ROBO_DE_ACCESORIOS_AUTO,158,158,19.38514525316456,-99.15487101265823
BENITO JUAREZ,Benito Juarez,3,2017,5,201705,ROBO_DE_VEHICULO,66,66,19.380541666666666,-99.15676106060607
COYOACAN,Coyoacan,4,2017,5,201705,OTRO,871,823,19.327337819772147,-99.14874364887892
COYOACAN,Coyoacan,4,2017,5,201705,ROBO_A_CASA_HABITACION,37,37,19.329575754049554,-99.14775757297298
COYOACAN,Coyoacan,4,2017,5,201705,ROBO_A_NEGOCIO,115,115,19.325770608695652,-99.15264947826088
COYOACAN,Coyoacan,4,2017,5,201705,ROBO_A_TRANSEUNTE,125,125,19.328698559999996,-99.14482696
COYOACAN,Coyoacan,4,2017,5,201705,ROBO_DEL_INTERIOR_DE_VEHICULO,56,55,19.32787436363636,-99.15310036363636
COYOACAN,Coyoacan,4,2017,5,201705,ROBO_DE_ACCESORIOS_AUTO,50,50,19.332939200000002,-99.14724760000001
COYOACAN,Coyoacan,4,2017,5,201705,ROBO_DE_VEHICULO,85,85,19.33186818734034,-99.15634704549873
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,5,201705,OTRO,221,216,19.35709530937434,-99.29007854730581
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,5,201705,ROBO_A_CASA_HABITACION,7,7,19.362784285714287,-99.28688142857143
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,5,201705,ROBO_A_NEGOCIO,26,26,19.36356346153846,-99.27968846153846
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,5,201705,ROBO_A_TRANSEUNTE,9,9,19.364093333333336,-99.29066777777777
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,5,201705,ROBO_DEL_INTERIOR_DE_VEHICULO,8,8,19.3540475,-99.29923375
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,5,201705,ROBO_DE_ACCESORIOS_AUTO,4,4,19.3436475,-99.306775
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,5,201705,ROBO_DE_VEHICULO,6,6,19.360670000000002,-99.27930833333333
CUAUHTEMOC,Cuauhtemoc,6,2017,5,201705,OTRO,2157,2024,19.430447057448454,-99.14904867828554
CUAUHTEMOC,Cuauhtemoc,6,2017,5,201705,ROBO_A_CASA_HABITACION,36,36,19.426563611111114,-99.15753527777777
CUAUHTEMOC,Cuauhtemoc,6,2017,5,201705,ROBO_A_NEGOCIO,203,203,19.429340985221675,-99.14996985221674
CUAUHTEMOC,Cuauhtemoc,6,2017,5,201705,ROBO_A_TRANSEUNTE,578,576,19.4301371875,-99.14776487847222
CUAUHTEMOC,Cuauhtemoc,6,2017,5,201705,ROBO_DEL_INTERIOR_DE_VEHICULO,54,54,19.431244999999997,-99.14825759259259
CUAUHTEMOC,Cuauhtemoc,6,2017,5,201705,ROBO_DE_ACCESORIOS_AUTO,74,74,19.425448783783782,-99.15242337837837
CUAUHTEMOC,Cuauhtemoc,6,2017,5,201705,ROBO_DE_VEHICULO,87,87,19.428355977011496,-99.15231459770115
GUSTAVO A MADERO,Gustavo A Madero,7,2017,5,201705,OTRO,1345,1264,19.493469204559126,-99.11448725439821
GUSTAVO A MADERO,Gustavo A Madero,7,2017,5,201705,ROBO_A_CASA_HABITACION,58,58,19.4872825862069,-99.1105001724138
GUSTAVO A MADERO,Gustavo A Madero,7,2017,5,201705,ROBO_A_NEGOCIO,202,202,19.48975282178218,-99.12106900990099
GUSTAVO A MADERO,Gustavo A Madero,7,2017,5,201705,ROBO_A_TRANSEUNTE,220,220,19.49217640909091,-99.11725177272727
GUSTAVO A MADERO,Gustavo A Madero,7,2017,5,201705,ROBO_DEL_INTERIOR_DE_VEHICULO,53,53,19.49654811320755,-99.12043113207547
GUSTAVO A MADERO,Gustavo A Madero,7,2017,5,201705,ROBO_DE_ACCESORIOS_AUTO,57,57,19.486252807017543,-99.1227098245614
GUSTAVO A MADERO,Gustavo A Madero,7,2017,5,201705,ROBO_DE_VEHICULO,143,143,19.4929489796575,-99.11511500732652
IZTACALCO,Iztacalco,8,2017,5,201705,OTRO,499,486,19.39553556913877,-99.0966117473072
IZTACALCO,Iztacalco,8,2017,5,201705,ROBO_A_CASA_HABITACION,24,24,19.397747083333332,-99.09077500000001
IZTACALCO,Iztacalco,8,2017,5,201705,ROBO_A_NEGOCIO,55,55,19.396042545454545,-99.08686163636364
IZTACALCO,Iztacalco,8,2017,5,201705,ROBO_A_TRANSEUNTE,122,122,19.397092746294717,-99.09174280032995
IZTACALCO,Iztacalco,8,2017,5,201705,ROBO_DEL_INTERIOR_DE_VEHICULO,29,29,19.39609206896552,-99.08860655172414
IZTACALCO,Iztacalco,8,2017,5,201705,ROBO_DE_ACCESORIOS_AUTO,23,23,19.400394782608693,-99.08840565217392
IZTACALCO,Iztacalco,8,2017,5,201705,ROBO_DE_VEHICULO,48,48,19.398069791666668,-99.08840395833333
IZTAPALAPA,Iztapalapa,9,2017,5,201705,OTRO,1914,1809,19.351621993992268,-99.06066537839047
IZTAPALAPA,Iztapalapa,9,2017,5,201705,ROBO_A_CASA_HABITACION,70,70,19.354503285714284,-99.06453042857143
IZTAPALAPA,Iztapalapa,9,2017,5,201705,ROBO_A_NEGOCIO,246,245,19.351690448979593,-99.06434510204082
IZTAPALAPA,Iztapalapa,9,2017,5,201705,ROBO_A_TRANSEUNTE,372,370,19.351327702702704,-99.05424267567568
IZTAPALAPA,Iztapalapa,9,2017,5,201705,ROBO_DEL_INTERIOR_DE_VEHICULO,51,51,19.350880784313727,-99.07474235294117
IZTAPALAPA,Iztapalapa,9,2017,5,201705,ROBO_DE_ACCESORIOS_AUTO,34,34,19.357469411764704,-99.06601588235294
IZTAPALAPA,Iztapalapa,9,2017,5,201705,ROBO_DE_VEHICULO,193,193,19.352716401875544,-99.06017505042696
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,5,201705,OTRO,220,215,19.31266766796402,-99.2420546635658
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,5,201705,ROBO_A_CASA_HABITACION,21,21,19.31506,-99.24301904761904
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,5,201705,ROBO_A_NEGOCIO,10,10,19.318379,-99.234933
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,5,201705,ROBO_A_TRANSEUNTE,13,13,19.308461538461536,-99.24203307692308
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,5,201705,ROBO_DEL_INTERIOR_DE_VEHICULO,16,15,19.313902666666664,-99.23391133333334
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,5,201705,ROBO_DE_ACCESORIOS_AUTO,4,4,19.3175175,-99.23774
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,5,201705,ROBO_DE_VEHICULO,12,12,19.310975,-99.24201833333335
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,5,201705,OTRO,959,935,19.435538260915177,-99.19295288414051
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,5,201705,ROBO_A_CASA_HABITACION,24,24,19.43882208333333,-99.18834041666666
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,5,201705,ROBO_A_NEGOCIO,129,129,19.4403603875969,-99.19504550387596
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,5,201705,ROBO_A_TRANSEUNTE,184,184,19.43633,-99.18947233695653
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,5,201705,ROBO_DEL_INTERIOR_DE_VEHICULO,87,87,19.441873218390807,-99.19284965517242
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,5,201705,ROBO_DE_ACCESORIOS_AUTO,28,28,19.437468928571427,-99.1914975
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,5,201705,ROBO_DE_VEHICULO,53,53,19.431982019778406,-99.18615915134104
MILPA ALTA,Milpa Alta,12,2017,5,201705,OTRO,97,94,19.19755545062461,-99.0306156664325
MILPA ALTA,Milpa Alta,12,2017,5,201705,ROBO_A_CASA_HABITACION,7,7,19.20266857142857,-99.04328714285714
MILPA ALTA,Milpa Alta,12,2017,5,201705,ROBO_A_NEGOCIO,5,5,19.200768,-99.042128
MILPA ALTA,Milpa Alta,12,2017,5,201705,ROBO_A_TRANSEUNTE,5,4,19.19831,-99.03114500000001
MILPA ALTA,Milpa Alta,12,2017,5,201705,ROBO_DEL_INTERIOR_DE_VEHICULO,1,1,19.19446,-99.02
MILPA ALTA,Milpa Alta,12,2017,5,201705,ROBO_DE_VEHICULO,4,4,19.192735,-99.04383250000001
TLAHUAC,Tlahuac,13,2017,5,201705,OTRO,355,330,19.28267589912077,-99.02387636283095
TLAHUAC,Tlahuac,13,2017,5,201705,ROBO_A_CASA_HABITACION,21,21,19.28205857142857,-99.02487142857143
TLAHUAC,Tlahuac,13,2017,5,201705,ROBO_A_NEGOCIO,22,21,19.29393476190476,-99.03032952380951
TLAHUAC,Tlahuac,13,2017,5,201705,ROBO_A_TRANSEUNTE,48,48,19.291728958333334,-99.03424166666667
TLAHUAC,Tlahuac,13,2017,5,201705,ROBO_DEL_INTERIOR_DE_VEHICULO,6,6,19.271551666666667,-99.02375166666666
TLAHUAC,Tlahuac,13,2017,5,201705,ROBO_DE_ACCESORIOS_AUTO,7,7,19.27191,-99.01311285714284
TLAHUAC,Tlahuac,13,2017,5,201705,ROBO_DE_VEHICULO,33,33,19.293898181818182,-99.03615212121211
TLALPAN,Tlalpan,14,2017,5,201705,OTRO,799,785,19.276828446416893,-99.17409833224384
TLALPAN,Tlalpan,14,2017,5,201705,ROBO_A_CASA_HABITACION,41,41,19.274971463414634,-99.17038756097561
TLALPAN,Tlalpan,14,2017,5,201705,ROBO_A_NEGOCIO,92,92,19.28798586956522,-99.1552181521739
TLALPAN,Tlalpan,14,2017,5,201705,ROBO_A_TRANSEUNTE,54,54,19.283077592592594,-99.17698777777778
TLALPAN,Tlalpan,14,2017,5,201705,ROBO_DEL_INTERIOR_DE_VEHICULO,30,30,19.282447666666666,-99.164863
TLALPAN,Tlalpan,14,2017,5,201705,ROBO_DE_ACCESORIOS_AUTO,37,37,19.27707891891892,-99.17840000000001
TLALPAN,Tlalpan,14,2017,5,201705,ROBO_DE_VEHICULO,55,55,19.279894545454546,-99.17485927272728
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,5,201705,OTRO,702,665,19.429192195372185,-99.10050872038885
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,5,201705,ROBO_A_CASA_HABITACION,29,29,19.426303793103447,-99.09760965517242
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,5,201705,ROBO_A_NEGOCIO,86,86,19.424736511627906,-99.10298860465116
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,5,201705,ROBO_A_TRANSEUNTE,112,112,19.42786625,-99.10762625
